Country Name,Country Code,year,SI.POV.GINI,SI.POV.NAHC,EN.GHG.CO2.PC.CE.AR5,ER.PTD.TOTL.ZS,NY.GDP.MINR.RT.ZS,SP.POP.TOTL,NY.GDP.FRST.RT.ZS,NY.GDP.TOTL.RT.ZS,country_id,v2x_libdem,v2x_egaldem,v2x_api
Panama,PAN,2019,49.8,21.5,3.10862634897395,5.2,0.233373966853015,4234700,0.0827383292351151,0.31611229608813,92,0.535,0.456,0.878
Panama,PAN,2020,NA,NA,2.2623129597758,15.3,0.414631791548971,4293261,0.120466074189975,0.535097865738947,92,0.533,0.447,0.873
Panama,PAN,2021,50.9,21.8,2.47873328262843,27.7,3.57863766648832,4345405,0.0861571934558768,3.6647948599442,92,0.544,0.46,0.881
Panama,PAN,2022,NA,22.2,2.60024772920576,27.7,NA,4400773,NA,NA,92,0.559,0.455,0.875
Panama,PAN,2023,48.9,21.7,2.85705058290883,27.7,NA,4458759,NA,NA,92,0.557,0.451,0.874
Panama,PAN,2024,49.7,NA,2.73829900364892,27.2,NA,4515577,NA,NA,92,0.578,0.471,0.877
Paraguay,PRY,2000,NA,NA,0.714113754757033,NA,0,5100868,1.45787297235915,1.46125820906746,189,0.391,0.196,0.769
Paraguay,PRY,2001,54.6,NA,0.729978223444004,NA,0,5187689,1.60757447354987,1.60887106842193,189,0.391,0.196,0.769
Paraguay,PRY,2002,57.3,NA,0.75363102243388,NA,0,5261328,2.06644461539792,2.06807979138211,189,0.391,0.194,0.769
Paraguay,PRY,2003,54.9,NA,0.768337402345583,NA,0,5326436,2.1405094286833,2.14219181665103,189,0.409,0.216,0.784
Paraguay,PRY,2004,52.3,NA,0.768516241584581,NA,0,5388175,1.64033653204543,1.64919367692685,189,0.428,0.227,0.803
Paraguay,PRY,2005,51.4,NA,0.701070483877214,NA,0,5448097,1.57676942951572,1.6488717465954,189,0.427,0.229,0.803
Paraguay,PRY,2006,53,NA,0.747663823025285,NA,0,5505148,1.82769554506963,1.92110670134396,189,0.433,0.24,0.803
Paraguay,PRY,2007,53,NA,0.703512941896821,NA,0,5559386,1.64733758618202,1.74879846359446,189,0.446,0.243,0.803
Paraguay,PRY,2008,50.7,NA,0.813688391744725,NA,0,5613574,1.37910328807313,1.53670993415519,189,0.493,0.289,0.818
Paraguay,PRY,2009,49.1,NA,0.831000508531121,NA,0,5671236,1.51544231767878,1.62701325231846,189,0.502,0.297,0.826
Paraguay,PRY,2010,51,NA,0.913894475939317,NA,0,5737971,1.93905632440049,2.08299287196264,189,0.509,0.299,0.83
Paraguay,PRY,2011,52.3,NA,0.937463561714889,NA,0,5814626,1.47353467744093,1.67187532266737,189,0.503,0.296,0.825
Paraguay,PRY,2012,47.6,NA,0.91780441878322,NA,0,5897008,1.47455168437489,1.69034010085165,189,0.48,0.26,0.811
Paraguay,PRY,2013,47.9,NA,0.942925509553368,6.5,0,5982445,1.50683472158591,1.6980914846184,189,0.407,0.229,0.796
Paraguay,PRY,2014,50.7,NA,0.980244689661672,6.5,0,6069811,1.5066579255286,1.68579710915118,189,0.414,0.234,0.802
Paraguay,PRY,2015,47.6,NA,1.08148865183778,6.5,0,6159103,1.59687454489978,1.69931574477657,189,0.416,0.236,0.8
Paraguay,PRY,2016,47.9,NA,1.20212010447541,6.5,0,6249126,1.81645151192893,1.89364402448299,189,0.414,0.234,0.799
Paraguay,PRY,2017,48.5,NA,1.33605525458062,6.5,0,6338660,1.63940581803516,1.68483913659766,189,0.418,0.244,0.802
Paraguay,PRY,2018,46,NA,1.3602583446884,14.3,0,6427382,1.44137638465142,1.51126155574886,189,0.417,0.237,0.794
Paraguay,PRY,2019,45.7,NA,1.30801598389454,14.3,0,6515058,1.31846118584505,1.37779411178328,189,0.42,0.242,0.796
Paraguay,PRY,2020,43.5,NA,1.1894625150994,14.3,0,6603739,1.65267093805515,1.68263325547904,189,0.42,0.242,0.791
Paraguay,PRY,2021,42.9,NA,1.19342950266764,14.3,0,6684182,1.27405261918214,1.34701587848651,189,0.427,0.248,0.791
Paraguay,PRY,2022,44.6,25.5,1.18410511467852,14.3,NA,6760464,NA,NA,189,0.43,0.242,0.791
Paraguay,PRY,2023,44.2,22.7,1.1312441318464,14.3,NA,6844146,NA,NA,189,0.42,0.24,0.79
Paraguay,PRY,2024,44.2,20.1,1.1581935050359,14.9,NA,6929153,NA,NA,189,0.39,0.252,0.793
Peru,PER,2000,49.1,48.4,1.08978642306542,NA,1.31664311353393,26598331,0.206357831813699,3.00673261080851,30,0.185,0.249,0.674
Peru,PER,2001,51.3,54.8,0.999072821437261,NA,0.610589038496482,26964601,0.193352168957457,1.87027989928496,30,0.567,0.429,0.876
Peru,PER,2002,53.6,54.3,1.02982177252548,NA,0.785423835993764,27288217,0.185588270930328,2.00486620297994,30,0.648,0.471,0.909
Peru,PER,2003,53.1,52.3,0.999006906693826,NA,1.74229444008445,27580490,0.173559339190321,3.0037165322875,30,0.651,0.476,0.909
Peru,PER,2004,49.9,58.7,1.1424738952305,NA,4.98151080514995,27852190,0.169943964954899,6.234603660457,30,0.651,0.477,0.909
Peru,PER,2005,50.4,55.6,1.13303782972815,NA,6.27793331682556,28101180,0.158512249767766,7.82322862890974,30,0.659,0.481,0.909
Peru,PER,2006,50.3,49.2,1.11175872498468,NA,11.7308572426194,28324491,0.199100187510279,13.4308080436867,30,0.652,0.478,0.909
Peru,PER,2007,50,42.4,1.20481100024924,NA,12.6076283382483,28530699,0.203831829134657,14.213314090691,30,0.647,0.48,0.911
Peru,PER,2008,47.5,37.3,1.3577960350417,NA,10.1907591712367,28719041,0.182180344922229,12.0258973772881,30,0.65,0.484,0.914
Peru,PER,2009,47,33.5,1.4525720502515,NA,7.93313937963605,28896811,0.153845154742738,8.9210124490135,30,0.649,0.493,0.913
Peru,PER,2010,45.5,30.8,1.57630028365174,NA,10.0296551530023,29086019,0.232133768026625,11.2141792512141,30,0.658,0.494,0.915
Peru,PER,2011,44.7,27.8,1.67824036552445,NA,11.0671310820787,29304086,0.185724618227566,12.7665949125059,30,0.67,0.501,0.919
Peru,PER,2012,44.4,25.8,1.6622975160443,NA,8.51955189006804,29550366,0.159329263520308,9.99927931288698,30,0.698,0.514,0.926
Peru,PER,2013,43.9,23.9,1.68769322902782,19.2,6.26699281690755,29817919,0.181783102720725,7.65420483078558,30,0.689,0.507,0.923
Peru,PER,2014,43.1,22.7,1.76825633140529,19.4,4.26013490615039,30115826,0.215684230101134,5.66292821656372,30,0.691,0.515,0.923
Peru,PER,2015,43.4,21.8,1.80255174406388,19.4,3.23811085118362,30457600,0.182731288588367,3.91148648466656,30,0.688,0.508,0.921
Peru,PER,2016,43.6,20.7,1.86289055051085,13.1,3.9330093820778,30866494,0.224375236979849,4.40523816648386,30,0.673,0.504,0.907
Peru,PER,2017,43.3,21.7,1.76274029927306,13.1,5.39664382886919,31324637,0.17754220831764,5.8962563954339,30,0.677,0.503,0.908
Peru,PER,2018,42.4,20.5,1.73514081818861,13.1,5.21656664025148,31897584,0.128648792937487,5.95602611154103,30,0.698,0.521,0.918
Peru,PER,2019,41.5,20.2,1.79270106356368,13.3,1.79031604115199,32449303,0.119571157344228,2.49912146958912,30,0.694,0.514,0.913
Peru,PER,2020,43.7,30.1,1.44746823545562,13.3,3.56025191286865,32838579,0.134349954427146,3.97961448773443,30,0.706,0.517,0.922
Peru,PER,2021,40.1,25.9,1.79843805693361,13.7,12.0963602788012,33155882,0.118747804117353,12.7247082349187,30,0.66,0.481,0.899
Peru,PER,2022,40.3,27.5,1.90408262918024,16.8,NA,33475438,NA,NA,30,0.621,0.442,0.88
Peru,PER,2023,40.7,29,1.92281618030482,16.8,NA,33845617,NA,NA,30,0.572,0.414,0.862
Peru,PER,2024,40.1,27.6,2.02424185179617,16.8,NA,34217848,NA,NA,30,0.501,0.38,0.83
Suriname,SUR,2000,NA,NA,3.10546887293005,NA,2.29570986124248,476643,0.385990256639607,12.3387388089747,4,0.665,0.575,0.903
Suriname,SUR,2001,NA,NA,3.12520552449852,NA,2.59158253077232,486560,0.445930133765641,11.6233257963328,4,0.662,0.578,0.903
Suriname,SUR,2002,NA,NA,2.25193383962574,NA,0.806549725816622,496551,0.385097053654106,7.86803705064934,4,0.662,0.578,0.903
Suriname,SUR,2003,NA,NA,2.43832121544823,NA,0.540561354718122,506414,0.412101602668897,6.93494800304082,4,0.662,0.578,0.903
Suriname,SUR,2004,NA,NA,2.71227401770304,NA,2.14606258880203,513923,0.337495065828781,8.9413724509072,4,0.662,0.578,0.903
Suriname,SUR,2005,NA,NA,3.25198868505121,NA,6.22665126158148,519313,0.333363216634798,15.2004474166859,4,0.654,0.569,0.897
Suriname,SUR,2006,NA,NA,2.91696904934695,NA,4.98891549688092,524997,0.344539190555779,13.1868444010477,4,0.649,0.562,0.893
Suriname,SUR,2007,NA,NA,2.66432649863658,NA,5.68559354253548,531016,0.336899402009019,14.3924082867818,4,0.645,0.559,0.893
Suriname,SUR,2008,NA,NA,2.7177544695623,NA,5.15410720267858,537245,0.364855111832628,15.9675361939534,4,0.647,0.56,0.893
Suriname,SUR,2009,NA,NA,2.6712389250287,NA,6.32960356067876,543568,0.362801385713238,11.3987131377577,4,0.647,0.56,0.893
Suriname,SUR,2010,NA,NA,3.18171816781622,NA,15.8268075926677,549923,0.512319436898175,22.1694362010361,4,0.632,0.557,0.889
Suriname,SUR,2011,NA,NA,3.51736300243228,NA,21.8087684433287,556269,0.699554081909713,31.9335594131783,4,0.627,0.561,0.887
Suriname,SUR,2012,NA,NA,4.34546142867553,NA,20.4115806580609,562633,0.716568264174121,29.1297720421828,4,0.624,0.559,0.887
Suriname,SUR,2013,NA,NA,4.02147551931391,8.5,12.964995495585,569020,0.694489666834738,20.7444083074763,4,0.627,0.559,0.888
Suriname,SUR,2014,NA,NA,4.55565346305788,8.5,6.09326812853332,575373,0.756486585407014,13.3454910423686,4,0.627,0.555,0.888
Suriname,SUR,2015,NA,NA,4.68702450195744,8.5,1.60688468256807,581627,0.978019126588831,5.12495877980327,4,0.633,0.56,0.892
Suriname,SUR,2016,NA,NA,5.03728581709788,8.5,10.6215455975275,587757,1.49980342023123,15.0617975898749,4,0.622,0.558,0.89
Suriname,SUR,2017,NA,NA,4.12724666631857,8.5,13.5863756645371,593713,2.18329705122212,19.7854729048857,4,0.626,0.55,0.887
Suriname,SUR,2018,NA,NA,3.58824579283518,8.5,0,599513,2.63904601872414,8.44388268533074,4,0.609,0.545,0.887
Suriname,SUR,2019,NA,NA,4.39326606885805,8.5,0,605768,2.17832676967563,6.83251753458721,4,0.583,0.543,0.883
Suriname,SUR,2020,NA,NA,4.25335243019547,8.5,0,612317,1.60021344457355,4.60122863820656,4,0.628,0.54,0.89
Suriname,SUR,2021,NA,NA,4.40057873816953,8.5,0,617896,1.64873811666235,9.59272209392741,4,0.639,0.563,0.894
Suriname,SUR,2022,39.2,17.6,4.59397526172885,8.5,NA,623164,NA,NA,4,0.655,0.574,0.904
Suriname,SUR,2023,NA,NA,3.96892282544054,8.5,NA,628886,NA,NA,4,0.633,0.563,0.895
Suriname,SUR,2024,NA,NA,4.06111933370217,8.6,NA,634431,NA,NA,4,0.634,0.576,0.896
Trinidad and Tobago,TTO,2000,NA,NA,14.5243806894211,NA,0,1319774,0.0195666832960228,14.0818626378959,135,0.66,0.651,0.904
Trinidad and Tobago,TTO,2001,NA,NA,16.3937394337668,NA,0,1325567,0.0180297729209875,10.1729837328617,135,0.633,0.628,0.891
Trinidad and Tobago,TTO,2002,NA,NA,17.6399444148735,NA,0,1332011,0.0187118805521328,11.8982860535807,135,0.643,0.638,0.896
Trinidad and Tobago,TTO,2003,NA,NA,20.2752801392984,NA,0,1338709,0.016731867584973,10.6549102773187,135,0.662,0.647,0.901
Trinidad and Tobago,TTO,2004,NA,NA,21.4812172025747,NA,0,1345380,0.0114880698467238,10.8323099394832,135,0.662,0.647,0.901
Trinidad and Tobago,TTO,2005,NA,NA,27.0529643242842,NA,0,1294494,0.0120510723898178,16.0670386642135,135,0.662,0.654,0.901
Trinidad and Tobago,TTO,2006,NA,NA,29.7041320734947,NA,0,1297944,0.0143750937831949,18.3898478452635,135,0.665,0.657,0.903
Trinidad and Tobago,TTO,2007,NA,NA,30.2514295711747,NA,0,1303188,0.0150056078513125,15.9606779203426,135,0.666,0.658,0.904
Trinidad and Tobago,TTO,2008,NA,NA,29.5374323602481,NA,0,1308587,0.0114559364156871,15.2710339879178,135,0.684,0.679,0.913
Trinidad and Tobago,TTO,2009,NA,NA,28.5737184624756,NA,0,1310106,0.0167568458680729,16.147506232455,135,0.684,0.68,0.913
Trinidad and Tobago,TTO,2010,NA,NA,31.1317933937106,NA,0,1317714,0.026449130943172,13.5019281289188,135,0.686,0.683,0.914
Trinidad and Tobago,TTO,2011,NA,NA,31.0660464948167,NA,0,1328019,0.0221843392655395,21.1902057775941,135,0.687,0.684,0.914
Trinidad and Tobago,TTO,2012,NA,NA,28.5171293459977,NA,0,1335194,0.0204095903647397,19.0454490519432,135,0.687,0.684,0.914
Trinidad and Tobago,TTO,2013,NA,NA,27.8473798577755,2.1,0,1340557,0.0214948641838368,18.9417880426583,135,0.665,0.635,0.902
Trinidad and Tobago,TTO,2014,NA,NA,27.651535705021,2.1,0,1345343,0.0448591924430179,15.5987828212435,135,0.662,0.637,0.902
Trinidad and Tobago,TTO,2015,NA,NA,27.2353106358828,2,0,1349667,0.0543678417439323,7.5354554955632,135,0.676,0.654,0.908
Trinidad and Tobago,TTO,2016,NA,NA,24.9048855339594,2,0,1353895,0.0610781387901807,4.12214241273861,135,0.676,0.655,0.908
Trinidad and Tobago,TTO,2017,NA,NA,23.9896125186399,2,0,1356633,0.0650133928930912,5.76137730000007,135,0.676,0.655,0.908
Trinidad and Tobago,TTO,2018,NA,NA,24.00159506413,2,0,1359193,0.0674631737217016,11.2320374302733,135,0.67,0.646,0.905
Trinidad and Tobago,TTO,2019,NA,NA,24.3573792966931,2,0,1363985,0.0578077193498528,11.0689882994292,135,0.676,0.652,0.906
Trinidad and Tobago,TTO,2020,NA,NA,21.8051912418372,2,0,1366725,0.0702349554326256,5.88215476519225,135,0.672,0.657,0.907
Trinidad and Tobago,TTO,2021,NA,NA,20.9747593886329,2,0,1367558,0.0543014411044929,7.85936855870429,135,0.672,0.657,0.909
Trinidad and Tobago,TTO,2022,NA,NA,20.8660094230143,2,NA,1365805,NA,NA,135,0.661,0.654,0.902
Trinidad and Tobago,TTO,2023,NA,NA,19.7069856893185,2,NA,1367510,NA,NA,135,0.661,0.648,0.902
Trinidad and Tobago,TTO,2024,NA,NA,19.5810522730943,2,NA,1368333,NA,NA,135,0.653,0.65,0.9
Uruguay,URY,2000,43.4,NA,1.70552622829056,NA,0.0185114499533399,3266206,0.174816634275126,0.193328084228466,102,0.797,0.748,0.947
Uruguay,URY,2001,45,NA,1.53241153472962,NA,0.00792616966800378,3274251,0.208951655079981,0.216877824747985,102,0.802,0.748,0.947
Uruguay,URY,2002,45.5,NA,1.40548549239722,NA,0.0241106990979999,3278867,0.43047927753373,0.45458997663173,102,0.802,0.748,0.947
Uruguay,URY,2003,45,NA,1.40046922058061,NA,0.0453230798895189,3281186,0.587054654345613,0.632377734235131,102,0.79,0.748,0.947
Uruguay,URY,2004,45.9,NA,1.7528908230759,NA,0.103684076538843,3283148,0.697210967806846,0.800895044345689,102,0.808,0.749,0.947
Uruguay,URY,2005,44.7,NA,1.69451857722282,NA,0.127580844762017,3285771,0.676755173176798,0.806565485741014,102,0.819,0.778,0.954
Uruguay,URY,2006,45.9,NA,1.97248462231107,NA,0.166644402452767,3289506,0.953556476559726,1.12340438595144,102,0.823,0.784,0.955
Uruguay,URY,2007,46.4,NA,1.85654505268799,NA,0.138069163738037,3295153,1.1461308459977,1.28842123844774,102,0.823,0.791,0.955
Uruguay,URY,2008,45.1,NA,2.39732758116842,NA,0.100828007838583,3302177,1.46339601490026,1.56798161399914,102,0.822,0.792,0.955
Uruguay,URY,2009,45.5,NA,2.36627935606604,NA,0.112282516468352,3310091,1.22944260683383,1.34673827245616,102,0.825,0.796,0.956
Uruguay,URY,2010,44.5,NA,1.94598292040572,NA,0.0942144321947679,3318580,1.9101506203386,2.02169884847788,102,0.847,0.811,0.964
Uruguay,URY,2011,42.2,NA,2.34076033455321,NA,0.102940114853116,3326825,1.30077729560365,1.43709496222999,102,0.847,0.811,0.964
Uruguay,URY,2012,39.9,NA,2.66279826623545,NA,0.0978419100423681,3335401,1.0489233724926,1.17962644777555,102,0.847,0.811,0.964
Uruguay,URY,2013,40.5,NA,2.28942554965314,1.7,0.0627354464964859,3345337,1.19298618558619,1.29138043579779,102,0.843,0.813,0.963
Uruguay,URY,2014,40.1,NA,2.00617697761903,1.7,0.0402289034813021,3356334,1.37666437336177,1.45872376049256,102,0.843,0.811,0.962
Uruguay,URY,2015,40.1,NA,2.04722838394224,1.7,0.0254240088810458,3368017,1.81375927361251,1.85218241655473,102,0.832,0.799,0.957
Uruguay,URY,2016,39.7,NA,2.0209020670953,2.3,0.0245594568058779,3379283,1.70738695903975,1.74168715941962,102,0.832,0.798,0.957
Uruguay,URY,2017,39.5,NA,1.89093027524777,2.3,0.020879571807839,3388438,1.80298893717932,1.82938511988003,102,0.828,0.786,0.954
Uruguay,URY,2018,39.7,NA,2.0241364499516,2.3,0.00791916693397748,3394534,1.95635852476187,1.97299244228802,102,0.836,0.793,0.957
Uruguay,URY,2019,39.7,NA,2.10646631378845,2.4,0,3397206,1.69897788133053,1.70632780467724,102,0.836,0.792,0.957
Uruguay,URY,2020,40.2,NA,2.03399973168326,2.4,0,3398968,2.2894658838165,2.29343009292959,102,0.808,0.756,0.944
Uruguay,URY,2021,40.8,NA,2.51768262973273,2.4,0.0121922933901486,3396695,1.9058269960478,1.92773520463627,102,0.789,0.724,0.937
Uruguay,URY,2022,40.6,9.9,2.38667285182486,2.4,NA,3390913,NA,NA,102,0.747,0.67,0.922
Uruguay,URY,2023,40.9,19.7,2.41753370123087,2.4,NA,3388081,NA,NA,102,0.756,0.697,0.928
Uruguay,URY,2024,40,17.3,2.56756948291319,2.4,NA,3386588,NA,NA,102,0.768,0.681,0.934
